# line,type,amount,ministry,source
416,Έξοδα,3830061000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ","1020-206-0000000 Γενική Γραμματεία Πρωτοβάθμιας, Δευτεροβάθμιας"
417,Έξοδα,111000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9900100 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
418,Έξοδα,344000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9900200 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
419,Έξοδα,119500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9900300 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
420,Έξοδα,232500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9900400 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
421,Έξοδα,138000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9900500 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
422,Έξοδα,127500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9900600 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
423,Έξοδα,114000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9900700 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
424,Έξοδα,121000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9900800 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
425,Έξοδα,293500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9900900 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
426,Έξοδα,188000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9901000 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
427,Έξοδα,353000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9901100 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
428,Έξοδα,144000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9901200 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
429,Έξοδα,150000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9901300 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
430,Έξοδα,152500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9910100 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
431,Έξοδα,43000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9910200 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
432,Έξοδα,40500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9910300 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
433,Έξοδα,70000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9910400 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
434,Έξοδα,116500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9910500 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχίας
435,Έξοδα,114500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9910600 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχίας
436,Έξοδα,84500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9910700 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχίας
437,Έξοδα,34000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9910800 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχίας
438,Έξοδα,110000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9910900 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
439,Έξοδα,53500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9911000 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
440,Έξοδα,17500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9911100 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
441,Έξοδα,27000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9911200 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
442,Έξοδα,47500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9911300 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
443,Έξοδα,84000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9911400 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
444,Έξοδα,142000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9911500 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
445,Έξοδα,34500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9911600 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
446,Έξοδα,22000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9911700 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
447,Έξοδα,141000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9911800 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
448,Έξοδα,29000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9911900 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
449,Έξοδα,199500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9912000 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
450,Έξοδα,21500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9912100 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
451,Έξοδα,149500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9912200 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
452,Έξοδα,85500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9912300 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
453,Έξοδα,52500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9912400 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
454,Έξοδα,52000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9912500 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
455,Έξοδα,31500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9912600 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
456,Έξοδα,28000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9912700 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
457,Έξοδα,15000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9912800 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
458,Έξοδα,41000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9912900 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
459,Έξοδα,113500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9913000 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
460,Έξοδα,31000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9913100 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
461,Έξοδα,83000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9913200 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
462,Έξοδα,52500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9913300 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
463,Έξοδα,74000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9913400 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
464,Έξοδα,39500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9913500 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
465,Έξοδα,62500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9913600 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
466,Έξοδα,16500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9913700 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
467,Έξοδα,75000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9913800 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
468,Έξοδα,50500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9913900 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
469,Έξοδα,110500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9914000 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
470,Έξοδα,100000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9914100 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
471,Έξοδα,26500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9914200 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
472,Έξοδα,27000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9914300 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
473,Έξοδα,62000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9914400 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
474,Έξοδα,160500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9914500 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
475,Έξοδα,48000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9914600 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
476,Έξοδα,39000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9914700 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
477,Έξοδα,77500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9914800 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
478,Έξοδα,52000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9914900 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
479,Έξοδα,25500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9915000 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
480,Έξοδα,26000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9915100 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
481,Έξοδα,53000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9915200 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
482,Έξοδα,55500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9915300 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
483,Έξοδα,31500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9915400 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό
484,Έξοδα,66000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9915500 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχιακού
485,Έξοδα,69500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9915600 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχιακού
486,Έξοδα,52000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9915700 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχιακού
487,Έξοδα,131000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9920100 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
488,Έξοδα,72000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9920200 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
489,Έξοδα,79500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9920300 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
490,Έξοδα,83000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9920400 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
491,Έξοδα,150000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9920500 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης Νομαρχίας
492,Έξοδα,169000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9920600 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης Νομαρχίας
493,Έξοδα,201500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9920700 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης Νομαρχίας
494,Έξοδα,101000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9920800 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης Νομαρχίας
495,Έξοδα,118000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9920900 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
496,Έξοδα,89000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9921000 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
497,Έξοδα,44000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9921100 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
498,Έξοδα,76000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9921200 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
499,Έξοδα,148000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9921300 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
500,Έξοδα,122500,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9921400 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
501,Έξοδα,98000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9921500 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
502,Έξοδα,44000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9921600 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
503,Έξοδα,68000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9921700 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
504,Έξοδα,92000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9921800 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
505,Έξοδα,92000,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",1020-206-9921900 Διεύθυνση Δευτεροβάθμιας Εκπαίδευσης στον νομό
